C1904TS003_1 C1904TS003_2 C1904TS003_3 C1904TS044_1 C1904TS066_1 C1904TS067_1 C1904TS067_2 C1904TS067_3 C1904TS067_4 C1904TS067_5 C1904TS087_1 C1904TS087_2 C1904TS102_1 C1904TS103_1 C1904TS123_1 C1904TS123_2 C1904TS123_3 C1904TS123_4 C1904TS123_5 C1904TS131_1 C1904TS131_2 C1904TS131_3 C1904TS131_4 C1904TS131_5 C1904TS152_1 C1904TS152_2 C1904TS152_3 C1904TS152_4 C1904TS152_5 C1904TS156_1 C1904TS156_2 C1904TS156_3 C1904TS156_4 C1904TS156_5 C1904TS158_1 C1904TS158_2 C1904TS158_3 C1904TS158_4 C1904TS158_5 C1904TS182_1 C1904TS182_2 C1904TS182_3 C1904TS182_4 C1904TS182_5 C1904TS196_1 C1904TS200_1 C1904TS210_1 C1904TS210_2 C1904TS210_3 C1904TS210_4 C1904TS210_5 C1904TS211_1 C1904TS211_2 C1904TS211_3 C1904TS211_4 C1904TS211_5 C1904TS213_1 C1904TS213_2 C1904TS213_3 C1904TS213_4 C1904TS213_5 C1904TS215_1 C1904TS215_2 C1904TS215_3 C1904TS215_4 C1904TS215_5 C1904TS228_1 C1904TS230_1 C1904TS230_2 C1904TS230_3 C1904TS230_4 C1904TS230_5 C1904TS240_1 C1904TS240_2 C1904TS240_3 C1904TS240_4 C1904TS240_5 C1904TS247_1 C1904TS247_2 C1904TS247_3 C1904TS247_4 C1904TS247_5 C1904TS258_1 C1904TS258_2 C1904TS258_3 C1904TS258_4 C1904TS258_5 C1904TS273_1 C1904TS273_2 C1904TS273_3 C1904TS273_4 C1904TS273_5 C1904TS278_1 C1904TS278_2 C1904TS278_3 C1904TS278_4 C1904TS278_5 C1904TS299_1 C1904TS299_2 C1904TS299_3 C1904TS299_4 C1904TS299_5 C1904TS309_1 C1904TS309_2 C1904TS309_3 C1904TS309_4 C1904TS309_5 C1904TS347_1 C1904TS359_1 C1904TS369_1 C1904TS369_2 C1904TS369_3 C1904TS369_4 C1904TS369_5 C1904TS389_1 C1904TS389_2 C1904TS389_3 C1904TS389_4 C1904TS389_5 C1904TS401_1 C1904TS404_1 C1904TS404_2 C1904TS404_3 C1904TS404_4 C1904TS404_5 C1904TS405_1 C1904TS405_2 C1904TS405_3 C1904TS405_4 C1904TS405_5 C1904TS413_1 C1904TS413_2 C1904TS413_3 C1904TS413_4 C1904TS413_5 C1904TS414_1 C1904TS414_2 C1904TS414_3 C1904TS414_4 C1904TS414_5 C1904TS438_1 C1904TS438_2 C1904TS438_3 C1904TS438_4 C1904TS438_5 C1904TS490_1
0.270263 0.264726 0.272369 0.39303 0.261954 0.254078 0.269533 0.254078 0.253129 0.146367 0.404611 0.412974 0.131892 0.282115 0.302739 0.309657 0.309657 0.284208 0.300433 0.404161 0.403365 0.40984 0.405514 0.402438 0.407963 0.397167 0.405849 0.314396 0.339792 0.411953 0.409633 0.410389 0.410812 0.403702 0.27836 0.266821 0.179861 0.186125 0.165916 0.3192 0.250976 0.320835 0.248293 0.313702 0.363834 0.313801 0.398244 0.396616 0.393846 0.391192 0.332246 0.4131 0.307642 0.318095 0.306012 0.319756 0.39563 0.389925 0.390698 0.393807 0.393159 0.368181 0.380024 0.363434 0.365522 0.37332 0.38622 0.302293 0.29518 0.298055 0.303532 0.296752 0.372936 0.377849 0.370301 0.382827 0.36264 0.847229 0.393466 0.38837 0.388202 0.373304 0.333376 0.318349 0.323066 0.334852 0.300394 0.39814 0.398445 1 0.198654 0.196411 0.397469 0.376574 0.367977 0.364851 0.357847 0.397469 0.376574 0.367977 0.364851 0.357847 0.384184 0.290055 0.287703 0.344394 0.313896 0.30679 0.36499 0.403122 0.399804 0.390681 0.398457 0.401685 0.331098 0.334284 0.323239 0.265034 0.238845 0.229397 0.307234 0.306283 0.305793 0.306766 0.305827 0.332252 0.341316 0.337182 0.338793 0.342003 0.408041 0.408784 0.400597 0.399398 0.398681 0.392815 0.401718 0.403377 0.404553 0.407938 0.402734 0.400469 0.400034 0.401631 0.400646 0.253399
0.245519 0.255356 0.253824 0.260918 0.236705 0.242281 0.243527 0.242281 0.237818 0.11702 0.270765 0.26742 0.0867508 0.235719 0.259877 0.253755 0.253755 0.235482 0.250245 0.274613 0.263456 0.269646 0.266637 0.266505 0.265651 0.258361 0.26255 0.252774 0.246931 0.261399 0.264803 0.261222 0.258201 0.260908 0.237207 0.23683 0.181593 0.195573 0.184345 0.24766 0.230419 0.249238 0.235725 0.2385 0.259585 0.240577 0.262627 0.265647 0.261909 0.259436 0.258628 0.272083 0.257045 0.251214 0.245694 0.25091 0.257422 0.25898 0.259939 0.257713 0.25509 0.258643 0.258936 0.258031 0.258007 0.259083 0.254084 0.247762 0.239691 0.250665 0.246576 0.236907 0.262346 0.263333 0.264132 0.256803 0.260483 0.245927 0.243166 0.252882 0.25622 0.250141 0.249554 0.235505 0.247523 0.240816 0.232462 0.26319 0.26416 0.247268 1 0.422059 0.261111 0.249315 0.259008 0.248649 0.254397 0.261111 0.249315 0.259008 0.248649 0.254397 0.254633 0.222193 0.239923 0.251668 0.244749 0.258284 0.252853 0.268142 0.265756 0.261832 0.266569 0.265542 0.246764 0.246677 0.250932 0.236655 0.237969 0.157863 0.242555 0.244234 0.243685 0.244038 0.243889 0.258628 0.253437 0.251643 0.257296 0.255657 0.267372 0.268766 0.263535 0.263492 0.262684 0.261351 0.266726 0.270416 0.271666 0.265666 0.262849 0.264745 0.260695 0.258531 0.263106 0.223874
0.246174 0.247357 0.249429 0.257671 0.231144 0.239233 0.2486 0.239233 0.241361 0.118825 0.267905 0.261223 0.0842115 0.236101 0.260604 0.250036 0.250036 0.239351 0.256528 0.269644 0.265702 0.269043 0.259629 0.267017 0.263986 0.259199 0.255496 0.253963 0.254979 0.267052 0.27065 0.2656 0.267477 0.265699 0.2431 0.240006 0.192448 0.200292 0.194412 0.251308 0.229548 0.249317 0.231408 0.247824 0.252455 0.243333 0.25651 0.260524 0.253282 0.248719 0.258067 0.273839 0.247215 0.254383 0.248462 0.257386 0.257547 0.258369 0.258931 0.257265 0.258635 0.254933 0.256154 0.257908 0.254277 0.259645 0.251357 0.246971 0.24866 0.243998 0.246248 0.247525 0.259467 0.259518 0.26523 0.258057 0.258968 0.251988 0.250441 0.256973 0.255108 0.254255 0.245621 0.238484 0.245001 0.241226 0.235173 0.259809 0.260076 0.252923 0.437913 1 0.256192 0.25047 0.256272 0.252344 0.251222 0.256192 0.25047 0.256272 0.252344 0.251222 0.254138 0.221297 0.242353 0.253237 0.241863 0.251166 0.250033 0.261607 0.254298 0.257047 0.255412 0.259086 0.252116 0.244122 0.245003 0.238797 0.23243 0.164541 0.239901 0.239746 0.239539 0.241071 0.239976 0.258067 0.25806 0.246057 0.253607 0.26054 0.264992 0.266149 0.259527 0.259769 0.254704 0.257621 0.262048 0.265346 0.266386 0.265709 0.25713 0.261002 0.255559 0.255224 0.257162 0.222689
0.264554 0.270755 0.270798 0.426062 0.261638 0.256814 0.272926 0.256814 0.24993 0.149815 0.431125 0.433276 0.13024 0.281562 0.300167 0.298245 0.298245 0.28462 0.28623 0.429829 0.435956 0.434046 0.434044 0.428729 0.434684 0.421427 0.424592 0.315208 0.342536 0.430389 0.427971 0.427202 0.429688 0.424111 0.275106 0.263282 0.169575 0.181817 0.159648 0.328102 0.248531 0.330507 0.254473 0.315212 0.378888 0.315625 0.434493 0.431883 0.429696 0.427762 0.342308 0.424458 0.309873 0.313123 0.314297 0.313921 0.418849 0.42203 0.421332 0.422652 0.42448 0.385933 0.392132 0.373291 0.386916 0.386121 0.415943 0.316691 0.296952 0.302227 0.301346 0.312042 0.380142 0.390477 0.37454 0.380736 0.382958 0.379929 0.383759 0.375553 0.378202 0.359033 0.326134 0.318789 0.321517 0.337613 0.288975 0.423343 0.42482 0.385691 0.204583 0.200057 1 0.432713 0.408529 0.402293 0.412187 1 0.432713 0.408529 0.402293 0.412187 0.396718 0.294678 0.291258 0.352916 0.325506 0.316758 0.392978 0.443459 0.434265 0.41842 0.440477 0.441819 0.34092 0.343766 0.334414 0.261875 0.242032 0.242426 0.302268 0.301121 0.300835 0.301276 0.301017 0.342308 0.345617 0.340455 0.349477 0.348576 0.436921 0.433041 0.42519 0.436037 0.420589 0.411854 0.423398 0.417373 0.416597 0.418867 0.431916 0.42943 0.429497 0.430685 0.428294 0.263785
0.257464 0.264767 0.259393 0.398225 0.251576 0.249713 0.261911 0.249713 0.244481 0.143099 0.423365 0.42954 0.121891 0.272541 0.286181 0.29057 0.29057 0.270382 0.284799 0.417508 0.416453 0.424401 0.420674 0.422763 0.423823 0.397448 0.417991 0.306307 0.333096 0.421822 0.416593 0.420354 0.41968 0.415496 0.270242 0.254244 0.159801 0.175373 0.150446 0.316607 0.234827 0.321376 0.240788 0.306403 0.371495 0.315116 0.424641 0.441231 0.432297 0.429877 0.344965 0.418334 0.296686 0.308824 0.306724 0.307958 0.399156 0.396988 0.402206 0.399049 0.400604 0.375013 0.373418 0.361048 0.378094 0.377062 0.391638 0.297715 0.298451 0.295424 0.299441 0.301226 0.380622 0.388566 0.374905 0.374871 0.37271 0.370276 0.368255 0.36379 0.369328 0.346188 0.324432 0.320107 0.322072 0.326606 0.281237 0.400695 0.41127 0.370139 0.194305 0.187369 0.43408 1 0.412194 0.417671 0.404027 0.43408 1 0.412194 0.417671 0.404027 0.381434 0.287886 0.276748 0.347458 0.320465 0.301609 0.382109 0.435302 0.423761 0.418826 0.435442 0.432976 0.331382 0.333804 0.323115 0.253043 0.231645 0.235005 0.291255 0.291203 0.290899 0.291044 0.291449 0.344959 0.336333 0.337137 0.348571 0.342523 0.426415 0.415436 0.410807 0.429812 0.416362 0.404905 0.421014 0.410553 0.411402 0.4178 0.427074 0.419986 0.421174 0.422383 0.421698 0.245837
0.279187 0.27949 0.283527 0.404075 0.270573 0.264821 0.27574 0.264821 0.264138 0.156016 0.425602 0.427786 0.141884 0.294564 0.303672 0.314517 0.314517 0.299317 0.302427 0.428536 0.427269 0.42958 0.43001 0.423655 0.423771 0.407284 0.41708 0.318173 0.353439 0.406013 0.404651 0.407267 0.404462 0.3998 0.28776 0.273526 0.192561 0.203818 0.187738 0.335628 0.261245 0.334162 0.2631 0.324852 0.37937 0.329057 0.426201 0.434736 0.435213 0.433378 0.351731 0.424452 0.313744 0.31826 0.315909 0.318931 0.404356 0.404755 0.403171 0.40547 0.404191 0.37699 0.376086 0.359672 0.379265 0.378126 0.395198 0.309706 0.307651 0.308141 0.300602 0.313476 0.381992 0.394793 0.373898 0.379585 0.379895 0.381936 0.375079 0.380887 0.383156 0.358627 0.334396 0.317695 0.323264 0.335397 0.293303 0.408198 0.408628 0.383408 0.214368 0.207478 0.432007 0.425633 1 0.420219 0.41909 0.432007 0.425633 1 0.420219 0.41909 0.399423 0.304419 0.304373 0.369514 0.335648 0.31566 0.398227 0.429005 0.421704 0.411356 0.42627 0.424282 0.35032 0.342406 0.33861 0.269476 0.248137 0.222633 0.30795 0.306618 0.306365 0.306442 0.306261 0.351731 0.345578 0.347676 0.345655 0.349108 0.416578 0.418508 0.409524 0.422103 0.414539 0.407014 0.425162 0.416836 0.416146 0.415235 0.422496 0.422489 0.421839 0.422541 0.420264 0.2708
0.267714 0.273841 0.273549 0.392387 0.258446 0.259637 0.269093 0.259637 0.256864 0.145823 0.413453 0.41677 0.122196 0.275265 0.2951 0.299951 0.299951 0.279954 0.289725 0.413498 0.40888 0.414249 0.406564 0.40716 0.413928 0.393145 0.406801 0.30276 0.332092 0.395215 0.396062 0.395453 0.397858 0.396699 0.277614 0.260375 0.188509 0.198002 0.179846 0.32204 0.25428 0.319603 0.25981 0.312539 0.365633 0.314317 0.401735 0.415703 0.417642 0.418256 0.34731 0.4047 0.30488 0.307219 0.302476 0.309128 0.390864 0.394825 0.39994 0.389872 0.394283 0.366752 0.373114 0.360298 0.374113 0.365232 0.388384 0.298913 0.296924 0.29519 0.29626 0.30249 0.375028 0.377767 0.371582 0.373223 0.360798 0.366506 0.36938 0.367385 0.377964 0.356839 0.32783 0.320138 0.323175 0.335614 0.294786 0.394849 0.402842 0.366985 0.202879 0.202785 0.415146 0.428256 0.412859 1 0.399065 0.415146 0.428256 0.412859 1 0.399065 0.379068 0.295127 0.288116 0.34984 0.321634 0.298939 0.374104 0.423689 0.408129 0.4037 0.410353 0.418385 0.33253 0.336509 0.316803 0.261159 0.239599 0.230572 0.297533 0.295995 0.295515 0.29573 0.296182 0.34731 0.333651 0.330809 0.344238 0.343319 0.408348 0.412911 0.40186 0.415559 0.403432 0.400443 0.408933 0.403122 0.407439 0.408223 0.41722 0.409011 0.413862 0.411167 0.412903 0.255615
0.28216 0.282099 0.281626 0.411036 0.272342 0.264174 0.275257 0.264174 0.269085 0.166189 0.428155 0.432672 0.140968 0.289815 0.303538 0.308756 0.308756 0.289395 0.301937 0.417935 0.415684 0.422199 0.419315 0.415916 0.42395 0.413347 0.414829 0.317243 0.344926 0.414298 0.414134 0.41377 0.41086 0.407769 0.29094 0.281416 0.194336 0.201451 0.18366 0.331199 0.260536 0.330435 0.260673 0.322066 0.380432 0.325487 0.41923 0.409554 0.421072 0.4275 0.349636 0.425408 0.313954 0.317869 0.311859 0.317508 0.408074 0.409533 0.410881 0.410192 0.410738 0.378206 0.380043 0.366267 0.380048 0.371384 0.405352 0.312936 0.306915 0.30747 0.309572 0.30671 0.382083 0.402626 0.388397 0.391264 0.376227 0.368933 0.373328 0.384279 0.382314 0.359917 0.337503 0.322538 0.332782 0.333863 0.305181 0.416509 0.407967 0.375523 0.214079 0.208938 0.439241 0.423227 0.426693 0.412704 1 0.439241 0.423227 0.426693 0.412704 1 0.401971 0.301418 0.302145 0.362839 0.325536 0.317281 0.397152 0.419849 0.41926 0.409139 0.422771 0.415988 0.341287 0.349092 0.333557 0.267635 0.253066 0.223157 0.306129 0.306159 0.305537 0.306117 0.305724 0.349636 0.346234 0.339879 0.354508 0.350134 0.421229 0.415632 0.409493 0.422998 0.413581 0.411225 0.421054 0.429874 0.425465 0.416734 0.421371 0.417099 0.420223 0.419354 0.41644 0.274401
0.264554 0.270755 0.270798 0.426062 0.261638 0.256814 0.272926 0.256814 0.24993 0.149815 0.431125 0.433276 0.13024 0.281562 0.300167 0.298245 0.298245 0.28462 0.28623 0.429829 0.435956 0.434046 0.434044 0.428729 0.434684 0.421427 0.424592 0.315208 0.342536 0.430389 0.427971 0.427202 0.429688 0.424111 0.275106 0.263282 0.169575 0.181817 0.159648 0.328102 0.248531 0.330507 0.254473 0.315212 0.378888 0.315625 0.434493 0.431883 0.429696 0.427762 0.342308 0.424458 0.309873 0.313123 0.314297 0.313921 0.418849 0.42203 0.421332 0.422652 0.42448 0.385933 0.392132 0.373291 0.386916 0.386121 0.415943 0.316691 0.296952 0.302227 0.301346 0.312042 0.380142 0.390477 0.37454 0.380736 0.382958 0.379929 0.383759 0.375553 0.378202 0.359033 0.326134 0.318789 0.321517 0.337613 0.288975 0.423343 0.42482 0.385691 0.204583 0.200057 1 0.432713 0.408529 0.402293 0.412187 1 0.432713 0.408529 0.402293 0.412187 0.396718 0.294678 0.291258 0.352916 0.325506 0.316758 0.392978 0.443459 0.434265 0.41842 0.440477 0.441819 0.34092 0.343766 0.334414 0.261875 0.242032 0.242426 0.302268 0.301121 0.300835 0.301276 0.301017 0.342308 0.345617 0.340455 0.349477 0.348576 0.436921 0.433041 0.42519 0.436037 0.420589 0.411854 0.423398 0.417373 0.416597 0.418867 0.431916 0.42943 0.429497 0.430685 0.428294 0.263785
0.257464 0.264767 0.259393 0.398225 0.251576 0.249713 0.261911 0.249713 0.244481 0.143099 0.423365 0.42954 0.121891 0.272541 0.286181 0.29057 0.29057 0.270382 0.284799 0.417508 0.416453 0.424401 0.420674 0.422763 0.423823 0.397448 0.417991 0.306307 0.333096 0.421822 0.416593 0.420354 0.41968 0.415496 0.270242 0.254244 0.159801 0.175373 0.150446 0.316607 0.234827 0.321376 0.240788 0.306403 0.371495 0.315116 0.424641 0.441231 0.432297 0.429877 0.344965 0.418334 0.296686 0.308824 0.306724 0.307958 0.399156 0.396988 0.402206 0.399049 0.400604 0.375013 0.373418 0.361048 0.378094 0.377062 0.391638 0.297715 0.298451 0.295424 0.299441 0.301226 0.380622 0.388566 0.374905 0.374871 0.37271 0.370276 0.368255 0.36379 0.369328 0.346188 0.324432 0.320107 0.322072 0.326606 0.281237 0.400695 0.41127 0.370139 0.194305 0.187369 0.43408 1 0.412194 0.417671 0.404027 0.43408 1 0.412194 0.417671 0.404027 0.381434 0.287886 0.276748 0.347458 0.320465 0.301609 0.382109 0.435302 0.423761 0.418826 0.435442 0.432976 0.331382 0.333804 0.323115 0.253043 0.231645 0.235005 0.291255 0.291203 0.290899 0.291044 0.291449 0.344959 0.336333 0.337137 0.348571 0.342523 0.426415 0.415436 0.410807 0.429812 0.416362 0.404905 0.421014 0.410553 0.411402 0.4178 0.427074 0.419986 0.421174 0.422383 0.421698 0.245837
0.279187 0.27949 0.283527 0.404075 0.270573 0.264821 0.27574 0.264821 0.264138 0.156016 0.425602 0.427786 0.141884 0.294564 0.303672 0.314517 0.314517 0.299317 0.302427 0.428536 0.427269 0.42958 0.43001 0.423655 0.423771 0.407284 0.41708 0.318173 0.353439 0.406013 0.404651 0.407267 0.404462 0.3998 0.28776 0.273526 0.192561 0.203818 0.187738 0.335628 0.261245 0.334162 0.2631 0.324852 0.37937 0.329057 0.426201 0.434736 0.435213 0.433378 0.351731 0.424452 0.313744 0.31826 0.315909 0.318931 0.404356 0.404755 0.403171 0.40547 0.404191 0.37699 0.376086 0.359672 0.379265 0.378126 0.395198 0.309706 0.307651 0.308141 0.300602 0.313476 0.381992 0.394793 0.373898 0.379585 0.379895 0.381936 0.375079 0.380887 0.383156 0.358627 0.334396 0.317695 0.323264 0.335397 0.293303 0.408198 0.408628 0.383408 0.214368 0.207478 0.432007 0.425633 1 0.420219 0.41909 0.432007 0.425633 1 0.420219 0.41909 0.399423 0.304419 0.304373 0.369514 0.335648 0.31566 0.398227 0.429005 0.421704 0.411356 0.42627 0.424282 0.35032 0.342406 0.33861 0.269476 0.248137 0.222633 0.30795 0.306618 0.306365 0.306442 0.306261 0.351731 0.345578 0.347676 0.345655 0.349108 0.416578 0.418508 0.409524 0.422103 0.414539 0.407014 0.425162 0.416836 0.416146 0.415235 0.422496 0.422489 0.421839 0.422541 0.420264 0.2708
0.267714 0.273841 0.273549 0.392387 0.258446 0.259637 0.269093 0.259637 0.256864 0.145823 0.413453 0.41677 0.122196 0.275265 0.2951 0.299951 0.299951 0.279954 0.289725 0.413498 0.40888 0.414249 0.406564 0.40716 0.413928 0.393145 0.406801 0.30276 0.332092 0.395215 0.396062 0.395453 0.397858 0.396699 0.277614 0.260375 0.188509 0.198002 0.179846 0.32204 0.25428 0.319603 0.25981 0.312539 0.365633 0.314317 0.401735 0.415703 0.417642 0.418256 0.34731 0.4047 0.30488 0.307219 0.302476 0.309128 0.390864 0.394825 0.39994 0.389872 0.394283 0.366752 0.373114 0.360298 0.374113 0.365232 0.388384 0.298913 0.296924 0.29519 0.29626 0.30249 0.375028 0.377767 0.371582 0.373223 0.360798 0.366506 0.36938 0.367385 0.377964 0.356839 0.32783 0.320138 0.323175 0.335614 0.294786 0.394849 0.402842 0.366985 0.202879 0.202785 0.415146 0.428256 0.412859 1 0.399065 0.415146 0.428256 0.412859 1 0.399065 0.379068 0.295127 0.288116 0.34984 0.321634 0.298939 0.374104 0.423689 0.408129 0.4037 0.410353 0.418385 0.33253 0.336509 0.316803 0.261159 0.239599 0.230572 0.297533 0.295995 0.295515 0.29573 0.296182 0.34731 0.333651 0.330809 0.344238 0.343319 0.408348 0.412911 0.40186 0.415559 0.403432 0.400443 0.408933 0.403122 0.407439 0.408223 0.41722 0.409011 0.413862 0.411167 0.412903 0.255615
0.28216 0.282099 0.281626 0.411036 0.272342 0.264174 0.275257 0.264174 0.269085 0.166189 0.428155 0.432672 0.140968 0.289815 0.303538 0.308756 0.308756 0.289395 0.301937 0.417935 0.415684 0.422199 0.419315 0.415916 0.42395 0.413347 0.414829 0.317243 0.344926 0.414298 0.414134 0.41377 0.41086 0.407769 0.29094 0.281416 0.194336 0.201451 0.18366 0.331199 0.260536 0.330435 0.260673 0.322066 0.380432 0.325487 0.41923 0.409554 0.421072 0.4275 0.349636 0.425408 0.313954 0.317869 0.311859 0.317508 0.408074 0.409533 0.410881 0.410192 0.410738 0.378206 0.380043 0.366267 0.380048 0.371384 0.405352 0.312936 0.306915 0.30747 0.309572 0.30671 0.382083 0.402626 0.388397 0.391264 0.376227 0.368933 0.373328 0.384279 0.382314 0.359917 0.337503 0.322538 0.332782 0.333863 0.305181 0.416509 0.407967 0.375523 0.214079 0.208938 0.439241 0.423227 0.426693 0.412704 1 0.439241 0.423227 0.426693 0.412704 1 0.401971 0.301418 0.302145 0.362839 0.325536 0.317281 0.397152 0.419849 0.41926 0.409139 0.422771 0.415988 0.341287 0.349092 0.333557 0.267635 0.253066 0.223157 0.306129 0.306159 0.305537 0.306117 0.305724 0.349636 0.346234 0.339879 0.354508 0.350134 0.421229 0.415632 0.409493 0.422998 0.413581 0.411225 0.421054 0.429874 0.425465 0.416734 0.421371 0.417099 0.420223 0.419354 0.41644 0.274401
0.250201 0.261141 0.247012 0.385934 0.252797 0.245999 0.255109 0.245999 0.239291 0.148607 0.405421 0.418818 0.120216 0.256832 0.281759 0.285671 0.285671 0.273962 0.282452 0.408343 0.40762 0.409137 0.404068 0.405784 0.399709 0.383919 0.390938 0.296811 0.32945 0.401438 0.398891 0.400962 0.396422 0.393034 0.260175 0.252774 0.157056 0.16811 0.143885 0.312477 0.235325 0.315622 0.239115 0.301209 0.36793 0.305796 0.412779 0.410482 0.411751 0.406118 0.332048 0.391933 0.287677 0.297423 0.298286 0.295585 0.39186 0.385409 0.388166 0.38568 0.387727 0.35657 0.365427 0.355036 0.366667 0.364679 0.380635 0.291436 0.298037 0.290773 0.290867 0.294345 0.37087 0.370788 0.365018 0.366799 0.365432 0.365174 0.354147 0.357925 0.358627 0.351322 0.321009 0.3067 0.314937 0.323957 0.284013 0.386558 0.400549 0.364991 0.185398 0.182501 0.3846 0.376604 0.369814 0.358307 0.370215 0.3846 0.376604 0.369814 0.358307 0.370215 1 0.293624 0.283231 0.351179 0.320279 0.29658 0.371983 0.414265 0.415208 0.391628 0.412276 0.411017 0.33227 0.322237 0.319055 0.244857 0.221444 0.222076 0.274988 0.274127 0.273617 0.274243 0.274199 0.332048 0.335073 0.326763 0.336608 0.336518 0.404034 0.398967 0.402244 0.401319 0.391452 0.391977 0.396861 0.394043 0.397182 0.39101 0.397672 0.393115 0.391297 0.392649 0.394094 0.23926
0.207312 0.202367 0.212206 0.28025 0.210723 0.21268 0.211395 0.21268 0.200854 0.11544 0.280652 0.284835 0.101748 0.213759 0.234141 0.234797 0.234797 0.218996 0.222888 0.285819 0.285311 0.285446 0.285602 0.284889 0.284016 0.281529 0.277719 0.239952 0.241308 0.291211 0.290485 0.288707 0.287799 0.28572 0.214545 0.202543 0.1369 0.150435 0.136774 0.245624 0.19728 0.249014 0.197086 0.236119 0.263351 0.243674 0.279558 0.283495 0.280912 0.280096 0.252465 0.287552 0.232628 0.240493 0.239775 0.242143 0.282771 0.278746 0.282546 0.277527 0.279132 0.269902 0.268571 0.265175 0.27132 0.264124 0.276854 0.233038 0.231676 0.237772 0.236455 0.227566 0.272554 0.272868 0.26934 0.266923 0.267426 0.26582 0.260294 0.26476 0.261014 0.255211 0.240482 0.234632 0.237184 0.240935 0.230273 0.28285 0.281477 0.263539 0.15838 0.157828 0.275451 0.271099 0.271401 0.262126 0.262015 0.275451 0.271099 0.271401 0.262126 0.262015 0.281283 1 0.216755 0.245209 0.253539 0.241156 0.266078 0.286556 0.282546 0.274513 0.281714 0.279573 0.241653 0.245398 0.237891 0.202786 0.189125 0.153362 0.223484 0.222826 0.222494 0.222562 0.222771 0.25247 0.249872 0.256196 0.260387 0.251852 0.282306 0.278674 0.281972 0.282586 0.276232 0.278326 0.274305 0.279304 0.277793 0.277708 0.27995 0.279802 0.278362 0.283575 0.281755 0.191275
0.268776 0.272916 0.271846 0.334887 0.25679 0.253613 0.253097 0.253613 0.263406 0.155766 0.332564 0.337816 0.129401 0.262517 0.276292 0.283006 0.283006 0.274592 0.277597 0.341083 0.336544 0.340855 0.337269 0.33725 0.341867 0.334224 0.332509 0.289952 0.303859 0.339039 0.339402 0.335217 0.336368 0.330567 0.262772 0.260424 0.194002 0.194199 0.191608 0.29128 0.241497 0.294151 0.245986 0.281007 0.309027 0.283438 0.327181 0.330636 0.328021 0.32783 0.309097 0.343002 0.291098 0.292553 0.286124 0.291808 0.332198 0.33064 0.332747 0.333573 0.329383 0.311635 0.311587 0.304241 0.310933 0.319037 0.330241 0.276747 0.272662 0.273328 0.278583 0.280424 0.324665 0.328513 0.319855 0.326146 0.316352 0.311266 0.312158 0.317841 0.317292 0.307743 0.281206 0.273506 0.280625 0.281016 0.257816 0.335663 0.334223 0.316289 0.212178 0.210779 0.322474 0.30654 0.321621 0.31044 0.313089 0.322474 0.30654 0.321621 0.31044 0.313089 0.33019 0.265883 1 0.319935 0.301074 0.285561 0.310852 0.334739 0.333482 0.319237 0.330362 0.335613 0.300607 0.298272 0.292352 0.257988 0.236827 0.167675 0.275096 0.277563 0.275894 0.276248 0.276371 0.30909 0.307868 0.306535 0.303952 0.305293 0.337607 0.340817 0.332232 0.334376 0.333126 0.333294 0.334787 0.335215 0.341082 0.33933 0.338153 0.340506 0.338793 0.341633 0.335017 0.249774
0.303532 0.291268 0.300026 0.408756 0.286602 0.28119 0.287686 0.28119 0.287588 0.166979 0.415208 0.433518 0.140777 0.30777 0.319158 0.309984 0.309984 0.311773 0.319731 0.421611 0.421577 0.420688 0.419281 0.417395 0.417714 0.410806 0.421024 0.337769 0.366186 0.418947 0.42197 0.416267 0.41692 0.4165 0.309898 0.290613 0.210881 0.219586 0.198281 0.345587 0.276444 0.344198 0.283608 0.338892 0.37839 0.346491 0.417174 0.418931 0.419233 0.416748 0.37075 0.427641 0.335018 0.339318 0.338845 0.339818 0.402332 0.402894 0.402414 0.401533 0.404173 0.383831 0.380098 0.367281 0.384459 0.378409 0.401996 0.320159 0.322984 0.322908 0.334278 0.32403 0.408373 0.403165 0.396714 0.400145 0.387577 0.389329 0.382433 0.379581 0.381113 0.377466 0.353932 0.333714 0.333126 0.345524 0.318028 0.411658 0.417775 0.389157 0.228017 0.222472 0.406514 0.3996 0.39684 0.390554 0.390417 0.406514 0.3996 0.39684 0.390554 0.390417 0.409958 0.306656 0.32673 1 0.350918 0.327782 0.392386 0.430617 0.420044 0.409061 0.423835 0.433084 0.361354 0.363572 0.346025 0.289805 0.264175 0.232292 0.329612 0.329832 0.329627 0.33014 0.329972 0.370756 0.370381 0.352566 0.367048 0.366551 0.421476 0.412815 0.42119 0.416217 0.421988 0.421742 0.428746 0.422824 0.423254 0.425707 0.418128 0.418845 0.418708 0.417108 0.419485 0.290073
