C1902TS003_1 C1902TS003_2 C1902TS003_3 C1902TS044_1 C1902TS066_1 C1902TS067_1 C1902TS067_2 C1902TS067_3 C1902TS067_4 C1902TS067_5 C1902TS087_1 C1902TS087_2 C1902TS087_4 C1902TS087_5 C1902TS102_1 C1902TS103_1 C1902TS103_2 C1902TS123_1 C1902TS123_2 C1902TS123_3 C1902TS123_4 C1902TS123_5 C1902TS131_1 C1902TS131_2 C1902TS131_3 C1902TS131_4 C1902TS131_5 C1902TS152_1 C1902TS152_2 C1902TS152_3 C1902TS152_4 C1902TS152_5 C1902TS156_1 C1902TS156_2 C1902TS156_3 C1902TS156_4 C1902TS156_5 C1902TS158_1 C1902TS158_2 C1902TS158_3 C1902TS158_4 C1902TS158_5 C1902TS182_1 C1902TS182_2 C1902TS182_3 C1902TS182_4 C1902TS182_5 C1902TS196_1 C1902TS200_1 C1902TS210_1 C1902TS210_2 C1902TS210_3 C1902TS210_4 C1902TS210_5 C1902TS211_1 C1902TS211_2 C1902TS211_3 C1902TS211_4 C1902TS211_5 C1902TS213_1 C1902TS213_2 C1902TS213_3 C1902TS213_4 C1902TS213_5 C1902TS215_1 C1902TS215_2 C1902TS215_3 C1902TS215_4 C1902TS215_5 C1902TS228_1 C1902TS230_1 C1902TS230_2 C1902TS230_3 C1902TS230_4 C1902TS230_5 C1902TS240_1 C1902TS240_2 C1902TS240_3 C1902TS240_4 C1902TS240_5 C1902TS247_1 C1902TS247_2 C1902TS247_3 C1902TS247_4 C1902TS247_5 C1902TS258_1 C1902TS258_2 C1902TS258_3 C1902TS258_4 C1902TS258_5 C1902TS270_1 C1902TS270_2 C1902TS273_1 C1902TS273_2 C1902TS273_3 C1902TS273_4 C1902TS273_5 C1902TS278_1 C1902TS278_2 C1902TS278_3 C1902TS278_4 C1902TS278_5 C1902TS299_1 C1902TS299_2 C1902TS299_3 C1902TS301_1 C1902TS309_1 C1902TS309_2 C1902TS309_3 C1902TS309_4 C1902TS309_5 C1902TS347_1 C1902TS359_1 C1902TS369_1 C1902TS369_2 C1902TS369_3 C1902TS369_4 C1902TS369_5 C1902TS389_1 C1902TS389_2 C1902TS389_3 C1902TS389_4 C1902TS389_5 C1902TS401_1 C1902TS404_1 C1902TS404_2 C1902TS404_3 C1902TS404_4 C1902TS404_5 C1902TS405_1 C1902TS405_2 C1902TS405_3 C1902TS405_4 C1902TS405_5 C1902TS413_1 C1902TS413_2 C1902TS413_3 C1902TS413_4 C1902TS413_5 C1902TS414_1 C1902TS414_2 C1902TS414_3 C1902TS414_4 C1902TS414_5 C1902TS438_1 C1902TS438_2 C1902TS438_3 C1902TS438_4 C1902TS438_5 C1902TS490_1
0.243113 0.226798 0.226334 0.309635 0.231484 0.230152 0.215485 0.228878 0.214992 0.216886 0.323416 0.316785 0.312166 0.312938 0.18044 0.260272 0.251729 0.265234 0.274103 0.26823 0.259147 0.259147 0.345592 0.349243 0.347068 0.342992 0.344948 0.341836 0.350419 0.347147 0.345494 0.348345 0.334448 0.332387 0.333558 0.335289 0.335489 0.196352 0.185924 0.199534 0.163012 0.169294 0.260963 0.198567 0.26474 0.20023 0.258791 0.319029 0.294056 0.333822 0.325593 0.32307 0.999863 0.320425 0.340447 0.277185 0.27567 0.280787 0.282251 0.343172 0.338012 0.338389 0.332853 0.339654 0.295169 0.296651 0.29015 0.293186 0.294598 0.303773 0.266253 0.277943 0.274277 0.257739 0.279305 0.318522 0.322235 0.323188 0.317352 0.309453 0.302491 0.287509 0.290217 0.287119 0.302521 0.293064 0.291987 0.295584 0.284944 0.294905 0.105463 0.110785 0.30568 0.343739 0.2809 0.173839 0.195505 0.196352 0.185924 0.199534 0.163012 0.169294 0.313128 0.323258 0.27269 0.309635 0.287921 0.288532 0.285062 0.303317 0.313188 0.266362 0.299129 0.326043 0.334766 0.331083 0.330121 0.330375 0.284649 0.211871 0.299987 0.275 0.217932 0.326808 0.281632 0.280032 0.282693 0.271249 0.269741 1 0.363881 0.343426 0.320434 0.31851 0.350692 0.346532 0.345787 0.342594 0.343816 0.317466 0.335599 0.325463 0.336507 0.33631 0.336871 0.335736 0.335525 0.339068 0.33717 0.263716
0.280581 0.260207 0.257407 0.387254 0.256178 0.273522 0.25094 0.269051 0.249642 0.249604 0.39359 0.368716 0.379733 0.385528 0.207386 0.297245 0.293818 0.302683 0.30471 0.311661 0.29433 0.29433 0.415575 0.41359 0.418443 0.417101 0.412234 0.435431 0.437974 0.430675 0.421655 0.432212 0.415786 0.419647 0.42212 0.41957 0.420797 0.230652 0.22761 0.238611 0.199536 0.201045 0.318443 0.233543 0.316961 0.238656 0.303455 0.3824 0.336657 0.363617 0.377188 0.35044 0.407885 0.442974 0.413156 0.322914 0.314761 0.311089 0.311024 0.428286 0.425066 0.427359 0.429891 0.42433 0.360887 0.351295 0.356067 0.35677 0.354897 0.376687 0.314187 0.315013 0.314771 0.291789 0.322357 0.378824 0.394745 0.385887 0.373025 0.359941 0.348463 0.346659 0.364696 0.351439 0.348663 0.338511 0.33974 0.331168 0.330623 0.333276 0.133145 0.142601 0.38246 0.433134 0.309809 0.20858 0.227328 0.230652 0.22761 0.238611 0.199536 0.201045 0.381532 0.382008 0.319631 0.387254 0.33542 0.341426 0.335075 0.352861 0.374006 0.298768 0.348594 0.407868 0.406594 0.409429 0.403741 0.409521 0.350706 0.251446 0.374562 0.334527 0.260277 0.409398 0.337483 0.330693 0.340342 0.32909 0.328451 0.407856 1 0.380772 0.442983 0.349593 0.434371 0.429537 0.435597 0.427114 0.425675 0.404575 0.411741 0.41845 0.416896 0.417445 0.425886 0.425508 0.428872 0.42886 0.419239 0.314588
0.229084 0.223623 0.224603 0.309303 0.227195 0.234477 0.213841 0.229255 0.213484 0.215524 0.31687 0.307289 0.311776 0.304366 0.172063 0.2543 0.248804 0.26089 0.262702 0.265365 0.254362 0.254362 0.337261 0.332945 0.340835 0.332347 0.331977 0.332109 0.336189 0.333124 0.331143 0.331138 0.342762 0.340359 0.342175 0.341147 0.341963 0.187426 0.189446 0.195083 0.158791 0.169787 0.263384 0.204964 0.262076 0.203469 0.251325 0.315666 0.279954 0.330728 0.305551 0.321094 0.342132 0.322117 0.334757 0.270376 0.278155 0.272209 0.277113 0.334466 0.335685 0.330446 0.33032 0.331177 0.290352 0.299143 0.309139 0.304218 0.295062 0.308123 0.27234 0.272396 0.266992 0.250851 0.277127 0.30695 0.313142 0.311308 0.315142 0.30776 0.28306 0.286267 0.284867 0.295497 0.30046 0.291753 0.292949 0.294929 0.291148 0.29661 0.100722 0.109095 0.306417 0.333251 0.272148 0.172735 0.186017 0.187426 0.189446 0.195083 0.158791 0.169787 0.308122 0.327353 0.275103 0.309303 0.279789 0.285346 0.289375 0.299786 0.31329 0.259822 0.293062 0.323864 0.334122 0.326014 0.323055 0.318678 0.282994 0.216024 0.294414 0.271243 0.231172 0.333164 0.275599 0.270049 0.266391 0.284255 0.279482 0.342104 0.333247 1 0.322126 0.317515 0.339256 0.331404 0.335885 0.331968 0.324053 0.318187 0.32344 0.323041 0.326362 0.321083 0.327507 0.326441 0.329503 0.332291 0.32624 0.266207
0.262043 0.241681 0.246393 0.353828 0.241819 0.249255 0.234453 0.247204 0.23363 0.237591 0.363465 0.348038 0.36117 0.366038 0.18961 0.275605 0.265481 0.281795 0.287758 0.287165 0.276677 0.276677 0.38624 0.38219 0.389343 0.380967 0.38283 0.38428 0.39178 0.382585 0.378098 0.387068 0.385407 0.383053 0.386864 0.384054 0.385673 0.216607 0.214169 0.229491 0.181557 0.190282 0.289527 0.226858 0.283459 0.22378 0.280221 0.350894 0.312341 0.332823 0.364349 0.322788 0.353112 0.999991 0.385538 0.292795 0.289026 0.286449 0.292429 0.388684 0.384453 0.38662 0.384284 0.379888 0.326542 0.326282 0.330917 0.329715 0.329326 0.346907 0.283473 0.293996 0.28884 0.274873 0.297417 0.350815 0.368668 0.358236 0.345768 0.339547 0.322838 0.314807 0.326457 0.319119 0.3293 0.318472 0.313165 0.312974 0.313496 0.307955 0.125886 0.134451 0.349277 0.381518 0.287125 0.18896 0.211811 0.216607 0.214169 0.229491 0.181557 0.190282 0.341079 0.353703 0.311574 0.353828 0.309857 0.320935 0.318655 0.324234 0.344804 0.285316 0.32977 0.385369 0.390021 0.384461 0.375424 0.380248 0.312918 0.235182 0.341261 0.321152 0.24275 0.375062 0.301079 0.301592 0.303802 0.29472 0.297858 0.353084 0.426697 0.356142 1 0.36351 0.389515 0.383021 0.383441 0.380471 0.379364 0.375354 0.368755 0.381355 0.390552 0.382679 0.376551 0.378333 0.378192 0.380665 0.375142 0.287079
0.21876 0.214794 0.226785 0.291176 0.216258 0.229997 0.215659 0.228491 0.212335 0.215825 0.305934 0.295993 0.305809 0.301785 0.185418 0.253972 0.255586 0.257302 0.258753 0.266027 0.252225 0.252225 0.317421 0.311076 0.317376 0.314549 0.312947 0.319218 0.324632 0.319552 0.324336 0.321391 0.318735 0.319324 0.316931 0.320199 0.318383 0.186927 0.178561 0.193971 0.148069 0.155235 0.257335 0.198855 0.257854 0.198776 0.242175 0.302489 0.27405 0.317003 0.296064 0.308848 0.317334 0.332429 0.31921 0.264335 0.280185 0.279984 0.282064 0.325035 0.323869 0.318392 0.320624 0.322053 0.281839 0.283001 0.293454 0.289824 0.281191 0.284193 0.272432 0.272841 0.265339 0.249291 0.266214 0.296992 0.29978 0.297971 0.304141 0.296042 0.274493 0.267842 0.284278 0.278585 0.277616 0.292221 0.278849 0.29249 0.283016 0.276662 0.0996723 0.10315 0.285183 0.314503 0.281231 0.172777 0.182045 0.186927 0.178561 0.193971 0.148069 0.155235 0.299991 0.301544 0.26433 0.291176 0.272799 0.278787 0.280634 0.287159 0.301818 0.267042 0.285263 0.313084 0.319892 0.31171 0.309173 0.310733 0.277954 0.202911 0.292815 0.26975 0.213192 0.309016 0.276585 0.260306 0.269942 0.269926 0.270233 0.317307 0.308355 0.319152 0.332438 1 0.31843 0.310547 0.316404 0.32209 0.314088 0.302316 0.30734 0.316972 0.307492 0.313756 0.309411 0.311534 0.312938 0.30868 0.309503 0.259177
0.284327 0.276568 0.279686 0.445552 0.273058 0.314395 0.276212 0.310151 0.275327 0.276027 0.464858 0.383484 0.432368 0.435606 0.218983 0.33858 0.330279 0.344743 0.34093 0.328457 0.31636 0.31636 0.502643 0.502264 0.5104 0.507988 0.50119 0.648155 0.801646 0.648331 0.65864 0.658693 0.537912 0.539688 0.538646 0.538779 0.536973 0.241872 0.252458 0.251113 0.217073 0.227862 0.335129 0.254141 0.331146 0.258297 0.327007 0.429387 0.38789 0.396476 0.441521 0.396219 0.389729 0.401795 0.459437 0.333097 0.335113 0.336034 0.337723 0.641289 0.640073 0.637594 0.633472 0.635344 0.391295 0.391745 0.385262 0.399646 0.400929 0.428239 0.324322 0.323713 0.329288 0.312666 0.329698 0.414738 0.423519 0.415747 0.416179 0.399737 0.393194 0.389921 0.387545 0.382598 0.382055 0.353517 0.34785 0.358443 0.362072 0.348783 0.149949 0.155039 0.441207 0.647712 0.338683 0.217297 0.231375 0.241872 0.252458 0.251113 0.217073 0.227862 0.432637 0.438293 0.368465 0.445552 0.368582 0.389487 0.380491 0.392823 0.395671 0.32633 0.406305 0.474551 0.486972 0.469212 0.459333 0.489051 0.39499 0.287432 0.432827 0.389733 0.297265 0.523755 0.379971 0.376501 0.369852 0.376297 0.381273 0.3897 0.437628 0.381135 0.401805 0.361309 1 0.684391 0.675237 0.689128 0.677549 0.451645 0.458825 0.460177 0.468283 0.459653 0.692241 0.701438 0.708361 0.736734 0.69599 0.332081
0.282234 0.260184 0.265797 0.445106 0.27022 0.308889 0.271184 0.305926 0.268562 0.269511 0.447116 0.37816 0.42522 0.431731 0.207218 0.328477 0.317227 0.337808 0.330342 0.322491 0.307604 0.307604 0.493519 0.495609 0.508124 0.502691 0.494767 0.80465 0.633343 0.643887 0.623433 0.648838 0.539143 0.538698 0.539883 0.536808 0.536884 0.238334 0.254678 0.244534 0.208312 0.222528 0.321191 0.239716 0.315592 0.246196 0.315728 0.412704 0.380557 0.387753 0.410181 0.386785 0.386167 0.390216 0.447573 0.319588 0.321826 0.318959 0.326872 0.60296 0.603126 0.601496 0.598984 0.600294 0.373473 0.387112 0.371701 0.377038 0.388593 0.431273 0.308303 0.317108 0.309435 0.300164 0.319293 0.405313 0.415122 0.406215 0.395758 0.384832 0.385866 0.375134 0.382166 0.368832 0.370365 0.344453 0.336513 0.347938 0.346404 0.336538 0.140499 0.143748 0.443036 0.644665 0.319768 0.208708 0.224678 0.238334 0.254678 0.244534 0.208312 0.222528 0.411524 0.416264 0.361711 0.445106 0.354117 0.369817 0.360027 0.38241 0.386036 0.309928 0.392034 0.453637 0.46578 0.45006 0.442325 0.461538 0.385241 0.274494 0.421042 0.377305 0.288913 0.510928 0.369394 0.362567 0.356826 0.361045 0.360655 0.386137 0.426382 0.369725 0.390225 0.346726 0.676205 1 0.67491 0.648183 0.662067 0.450706 0.446683 0.456733 0.453268 0.454587 0.68632 0.688936 0.691639 0.679613 0.684412 0.321247
0.277826 0.262003 0.263379 0.417226 0.2618 0.304022 0.262734 0.298575 0.262699 0.261936 0.443815 0.384187 0.429806 0.424186 0.205982 0.323333 0.31674 0.336375 0.32698 0.31535 0.2977 0.2977 0.497345 0.499691 0.507086 0.500864 0.495463 0.64366 0.624941 0.793524 0.631472 0.629898 0.519884 0.518703 0.519133 0.519368 0.517469 0.227073 0.245237 0.236691 0.207334 0.218885 0.322942 0.237445 0.315506 0.243411 0.315973 0.413008 0.376888 0.384318 0.414961 0.385018 0.377374 0.38202 0.44043 0.31732 0.323311 0.325937 0.323773 0.611178 0.612821 0.606475 0.609526 0.61055 0.364524 0.383746 0.369566 0.37817 0.386559 0.404229 0.313026 0.313242 0.312428 0.304393 0.315107 0.396318 0.405964 0.402025 0.394055 0.380024 0.384089 0.377131 0.387059 0.368868 0.372051 0.343125 0.334482 0.345916 0.345269 0.335109 0.143344 0.146933 0.41362 0.882022 0.325522 0.20951 0.219576 0.227073 0.245237 0.236691 0.207334 0.218885 0.41496 0.422787 0.356843 0.417226 0.361934 0.375546 0.374668 0.387095 0.39096 0.311869 0.387514 0.456489 0.477884 0.458762 0.452381 0.460864 0.38107 0.273272 0.420613 0.376355 0.286123 0.500988 0.362053 0.356986 0.353873 0.355735 0.3582 0.377344 0.425863 0.370008 0.38203 0.346313 0.662839 0.664197 1 0.656325 0.646157 0.447743 0.457615 0.450175 0.46854 0.458129 0.665732 0.676521 0.684375 0.674457 0.669518 0.314007
0.2765 0.26305 0.278199 0.435625 0.270987 0.305964 0.273643 0.303118 0.27156 0.271698 0.447872 0.378744 0.433901 0.428668 0.208707 0.336259 0.31834 0.342838 0.331126 0.329213 0.307478 0.307478 0.488134 0.491448 0.49477 0.492684 0.486744 0.635871 0.664494 0.642957 0.792474 0.633211 0.52859 0.534872 0.533127 0.531322 0.533968 0.242644 0.249349 0.245096 0.212411 0.222147 0.335187 0.245986 0.329245 0.24753 0.318998 0.416118 0.387967 0.389611 0.428158 0.394555 0.381402 0.391211 0.458412 0.328115 0.326325 0.323658 0.326473 0.772032 0.764549 0.757451 0.763656 0.76361 0.383523 0.388458 0.382812 0.391702 0.395614 0.42249 0.312947 0.320793 0.315831 0.302941 0.321373 0.405012 0.419447 0.4067 0.397313 0.390575 0.384282 0.384371 0.388798 0.374318 0.370608 0.35319 0.345765 0.347929 0.357543 0.349175 0.145507 0.154005 0.432374 0.647278 0.328132 0.208785 0.224647 0.242644 0.249349 0.245096 0.212411 0.222147 0.427648 0.439198 0.369346 0.435625 0.362674 0.379222 0.376849 0.389868 0.396625 0.313753 0.381915 0.475241 0.482808 0.461024 0.454266 0.469263 0.390853 0.2778 0.425867 0.38068 0.28745 0.511612 0.371928 0.367639 0.363791 0.366344 0.370674 0.381373 0.431433 0.378039 0.391221 0.36443 0.688768 0.654447 0.670668 1 0.656769 0.455122 0.46299 0.467997 0.469362 0.46529 0.675966 0.694289 0.688103 0.690362 0.679605 0.322158
0.284707 0.267184 0.280915 0.444168 0.268499 0.306994 0.272553 0.303604 0.271099 0.271567 0.453114 0.382514 0.433313 0.436754 0.21639 0.326166 0.32489 0.340982 0.334625 0.330188 0.315072 0.315072 0.494305 0.491344 0.504795 0.504242 0.494009 0.640322 0.645169 0.631554 0.659346 0.787568 0.539328 0.543062 0.542753 0.540102 0.541494 0.236224 0.251675 0.243953 0.214185 0.222171 0.325192 0.243636 0.319732 0.249218 0.319653 0.41573 0.383142 0.390295 0.431451 0.392213 0.388702 0.392232 0.461926 0.324378 0.32515 0.326828 0.329336 0.614517 0.612979 0.608482 0.608329 0.615846 0.380928 0.389438 0.377287 0.393773 0.391578 0.431534 0.31026 0.31911 0.317008 0.299966 0.322841 0.411278 0.427802 0.408359 0.406136 0.387189 0.389238 0.384499 0.392548 0.378181 0.381495 0.349083 0.346577 0.353703 0.352883 0.346721 0.148613 0.153069 0.442352 0.638573 0.329394 0.206836 0.228638 0.236224 0.251675 0.243953 0.214185 0.222171 0.418654 0.430403 0.366567 0.444168 0.358888 0.381815 0.372527 0.384975 0.393018 0.316965 0.390254 0.467945 0.477463 0.466122 0.462643 0.46882 0.395599 0.273015 0.434072 0.389395 0.286156 0.524489 0.368161 0.360469 0.356849 0.359823 0.3615 0.388672 0.431317 0.368029 0.392242 0.357476 0.681594 0.674524 0.663814 0.661275 1 0.447002 0.460618 0.45904 0.465867 0.459025 0.678094 0.696115 0.695857 0.682348 0.685668 0.323647
0.276581 0.252667 0.268821 0.412079 0.258492 0.263461 0.250186 0.258795 0.251319 0.248719 0.409797 0.380773 0.411481 0.400378 0.202237 0.291518 0.277309 0.294247 0.300597 0.31806 0.303315 0.303315 0.427921 0.432982 0.440752 0.424939 0.433377 0.452463 0.448061 0.448415 0.438577 0.442567 0.440492 0.439121 0.440998 0.442446 0.442805 0.23665 0.219792 0.241753 0.182299 0.195751 0.311644 0.237983 0.30811 0.234376 0.302458 0.397848 0.353181 0.374284 0.406866 0.396481 0.349905 0.373582 0.411066 0.321428 0.326207 0.318332 0.320001 0.45483 0.453931 0.448143 0.450423 0.448219 0.369181 0.385338 0.385033 0.395067 0.375507 0.401059 0.314827 0.32567 0.311176 0.297082 0.306067 0.374293 0.389318 0.388289 0.383815 0.384055 0.36875 0.366108 0.359397 0.355852 0.357175 0.344457 0.331378 0.347878 0.343636 0.343409 0.138914 0.144866 0.408727 0.444546 0.317261 0.210618 0.224192 0.23665 0.219792 0.241753 0.182299 0.195751 0.390766 0.408803 0.342911 0.412079 0.349598 0.366263 0.356335 0.363069 0.393431 0.297188 0.36768 0.429277 0.439571 0.425195 0.429335 0.41772 0.346668 0.238648 0.3654 0.344058 0.25327 0.429688 0.322842 0.324783 0.330655 0.317383 0.322545 0.349877 0.392098 0.353575 0.373573 0.339196 0.44544 0.44968 0.45049 0.444485 0.436734 1 0.468556 0.513561 0.470883 0.491383 0.441972 0.441725 0.440888 0.446841 0.442663 0.3059
0.301653 0.276774 0.286074 0.431775 0.27428 0.278877 0.265019 0.270697 0.261452 0.263156 0.441338 0.401275 0.439336 0.455611 0.216299 0.302627 0.296723 0.313933 0.315367 0.330984 0.318273 0.318273 0.464018 0.457107 0.474065 0.460769 0.456559 0.466106 0.470441 0.470018 0.465892 0.463976 0.459959 0.459684 0.458175 0.459576 0.460459 0.253041 0.230913 0.257037 0.203159 0.208128 0.330848 0.249554 0.333072 0.24954 0.316268 0.421793 0.36268 0.401101 0.430584 0.412339 0.382716 0.394155 0.452047 0.340632 0.336769 0.338601 0.332495 0.471144 0.466521 0.467146 0.466147 0.468934 0.380763 0.401472 0.38896 0.390489 0.400968 0.424777 0.329669 0.345691 0.32777 0.313009 0.342106 0.408914 0.420449 0.416148 0.407759 0.405162 0.386838 0.382935 0.395021 0.379898 0.383663 0.363602 0.36425 0.356034 0.359446 0.359448 0.162091 0.159464 0.429632 0.475331 0.335914 0.21674 0.236312 0.253041 0.230913 0.257037 0.203159 0.208128 0.442754 0.434784 0.374403 0.431775 0.371814 0.384704 0.374886 0.38135 0.408628 0.318847 0.393565 0.473833 0.488571 0.478572 0.47328 0.47355 0.366998 0.251685 0.399232 0.359924 0.25822 0.44507 0.345866 0.337688 0.343079 0.341994 0.342493 0.382686 0.425393 0.380095 0.394164 0.354598 0.463933 0.46127 0.478787 0.470543 0.467378 0.492614 1 0.535766 0.557232 0.54729 0.46772 0.468873 0.465599 0.464782 0.470325 0.322946
0.293014 0.276341 0.285296 0.429002 0.270744 0.268108 0.255348 0.265949 0.256394 0.25668 0.440878 0.391745 0.437983 0.443472 0.211651 0.308019 0.288127 0.31604 0.312566 0.325007 0.31578 0.31578 0.452608 0.445413 0.463003 0.445221 0.456393 0.467825 0.467652 0.463044 0.458073 0.458114 0.452252 0.451774 0.454147 0.451892 0.449458 0.24685 0.235983 0.253307 0.195293 0.206831 0.321339 0.246097 0.326328 0.245478 0.305748 0.417909 0.35783 0.379073 0.433883 0.402747 0.36626 0.392472 0.443572 0.318664 0.3313 0.330011 0.331465 0.4732 0.474687 0.474319 0.468595 0.467481 0.378104 0.390455 0.388132 0.394314 0.396953 0.417872 0.33053 0.340503 0.322998 0.314593 0.329817 0.404803 0.406486 0.396499 0.402225 0.405271 0.377114 0.380774 0.389573 0.381812 0.37397 0.356762 0.349918 0.351745 0.356257 0.355899 0.160131 0.15912 0.424118 0.454489 0.327706 0.212628 0.239269 0.24685 0.235983 0.253307 0.195293 0.206831 0.409185 0.431652 0.369158 0.429002 0.363395 0.380868 0.37706 0.376964 0.406142 0.310523 0.386884 0.458763 0.468612 0.459333 0.455022 0.453732 0.366317 0.248858 0.386468 0.352227 0.261321 0.43628 0.334488 0.335163 0.33706 0.333432 0.333557 0.366231 0.415207 0.36966 0.392481 0.3625 0.461847 0.460532 0.462861 0.467699 0.454148 0.520953 0.522462 1 0.514703 0.550898 0.46198 0.459035 0.459083 0.457026 0.456577 0.320052
0.306001 0.276631 0.289605 0.448375 0.279962 0.274992 0.26232 0.269368 0.260587 0.260448 0.46728 0.421114 0.453485 0.463459 0.222672 0.31103 0.303573 0.321559 0.31414 0.333845 0.318783 0.318783 0.486602 0.485641 0.493654 0.48488 0.486631 0.486693 0.48781 0.499408 0.484639 0.486311 0.490244 0.490092 0.488781 0.4914 0.492302 0.248673 0.231811 0.249109 0.192135 0.20485 0.333425 0.254838 0.337336 0.261183 0.324138 0.439078 0.371418 0.399395 0.458899 0.424939 0.393988 0.424923 0.480094 0.344479 0.350192 0.347406 0.350618 0.483213 0.485504 0.482968 0.484628 0.482068 0.393928 0.411754 0.402052 0.408191 0.398563 0.435392 0.342577 0.351259 0.341527 0.324791 0.351214 0.423508 0.430556 0.438112 0.434132 0.415835 0.409382 0.395237 0.414325 0.415402 0.394103 0.371785 0.372515 0.372095 0.36969 0.373234 0.159218 0.16459 0.441958 0.496645 0.346129 0.217649 0.245048 0.248673 0.231811 0.249109 0.192135 0.20485 0.441494 0.455277 0.379386 0.448375 0.380472 0.397797 0.383736 0.406141 0.420096 0.325928 0.412959 0.499592 0.503034 0.503315 0.4786 0.487771 0.374534 0.254054 0.407585 0.371277 0.262848 0.473771 0.348627 0.34083 0.338788 0.347174 0.345313 0.393958 0.434023 0.387962 0.424932 0.367397 0.488947 0.474744 0.500707 0.487639 0.484287 0.49803 0.572925 0.535829 1 0.551672 0.482748 0.484272 0.479795 0.481869 0.482903 0.323533
0.308771 0.291005 0.295484 0.447808 0.289859 0.281026 0.265549 0.278715 0.266401 0.266754 0.459638 0.41707 0.45475 0.462851 0.218346 0.319277 0.304362 0.332072 0.328844 0.348398 0.331089 0.331089 0.479871 0.47431 0.479849 0.475444 0.475125 0.488047 0.494461 0.490956 0.486714 0.484275 0.484706 0.481041 0.484421 0.483929 0.479624 0.259513 0.247767 0.26327 0.210673 0.218891 0.343135 0.262803 0.34659 0.256208 0.334351 0.429304 0.386458 0.407999 0.468198 0.428577 0.397502 0.418045 0.470984 0.350525 0.349683 0.349164 0.347726 0.494594 0.494096 0.491666 0.492484 0.488987 0.40234 0.42168 0.413238 0.410064 0.421334 0.438907 0.347086 0.355793 0.338245 0.326157 0.351965 0.430282 0.435484 0.448987 0.430526 0.427931 0.394038 0.398778 0.402111 0.408257 0.391782 0.375975 0.370083 0.372548 0.372718 0.372183 0.165704 0.168 0.44288 0.490114 0.348153 0.220475 0.248468 0.259513 0.247767 0.26327 0.210673 0.218891 0.43761 0.455207 0.382884 0.447808 0.38781 0.394838 0.398986 0.401102 0.419701 0.328296 0.405508 0.496417 0.496766 0.490889 0.487236 0.485767 0.381847 0.261843 0.407844 0.371378 0.271466 0.467722 0.356198 0.355038 0.359482 0.350401 0.350432 0.397472 0.441905 0.391089 0.418035 0.378743 0.490073 0.483527 0.497324 0.491623 0.477522 0.524852 0.559691 0.577982 0.556157 1 0.480371 0.484004 0.481969 0.482582 0.480602 0.335454
0.298019 0.277253 0.289021 0.476988 0.281654 0.318592 0.276424 0.316745 0.275838 0.277583 0.463817 0.39721 0.45147 0.446297 0.220597 0.332517 0.329738 0.351784 0.346424 0.337834 0.323387 0.323387 0.50939 0.509108 0.521015 0.511854 0.50527 0.70924 0.691971 0.677841 0.681516 0.682771 0.553823 0.556678 0.554537 0.555338 0.553477 0.25418 0.266873 0.257303 0.229471 0.238802 0.340743 0.255151 0.337487 0.261835 0.336785 0.433198 0.39541 0.400077 0.438445 0.404619 0.394723 0.403742 0.470499 0.33449 0.333674 0.334314 0.336259 0.662098 0.662098 0.656613 0.65739 0.656029 0.398394 0.406336 0.394829 0.400855 0.412762 0.461784 0.324266 0.332736 0.32881 0.315414 0.332519 0.418115 0.435265 0.423509 0.415033 0.404313 0.398504 0.393362 0.398582 0.388115 0.394548 0.359334 0.352518 0.355414 0.365569 0.35006 0.149709 0.15653 0.474775 0.691433 0.335265 0.218595 0.236502 0.25418 0.266873 0.257303 0.229471 0.238802 0.433357 0.436984 0.378438 0.476988 0.37339 0.393843 0.384173 0.394733 0.403586 0.323191 0.40304 0.479029 0.486668 0.48043 0.466924 0.480917 0.405517 0.293121 0.449096 0.407853 0.303426 0.542455 0.387319 0.38273 0.378296 0.374451 0.381433 0.394693 0.448607 0.38527 0.403732 0.359649 0.709277 0.710697 0.695295 0.697347 0.690613 0.470877 0.477694 0.481263 0.48245 0.475292 1 0.790899 0.777377 0.758217 0.776251 0.339747
